answer,candidate_id,gate_id,gate_version,severity,result,observed_value,envelope,reason
ABANDONING,ABANDONING-d5d62b1b,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABANDONING,ABANDONING-d5d62b1b,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABANDONING,ABANDONING-d5d62b1b,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABANDONING,ABANDONING-d5d62b1b,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.124,""silver"":0.73,""bronze"":0.146}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABANDONING,ABANDONING-d5d62b1b,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.31635452048350077}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABANDONING,ABANDONING-d5d62b1b,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5911,"{""p10"":4798,""p90"":6736}",Opportunity density is not a pool-tail outlier.
ABANDONING,ABANDONING-d5d62b1b,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,2019,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABANDONING,ABANDONING-d5d62b1b,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.272,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABANDONING,ABANDONING-d5d62b1b,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,83.628,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABANDONING,ABANDONING-d5d62b1b,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":5}","""middle band""",Candidate is in the selected relative region.
ABANDONING,ABANDONING-d5d62b1b,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.6016934869257229,"""<=2""",REGULAR score uncertainty is bounded.
ABANDONING,ABANDONING-d5d62b1b,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABANDONING,ABANDONING-d5d62b1b,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABANDONING,ABANDONING-d5d62b1b,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABANDONING,ABANDONING-b5392d10,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABANDONING,ABANDONING-b5392d10,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABANDONING,ABANDONING-b5392d10,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABANDONING,ABANDONING-b5392d10,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABANDONING,ABANDONING-b5392d10,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.08,""silver"":0.766,""bronze"":0.154}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABANDONING,ABANDONING-b5392d10,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.3051841814426158}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABANDONING,ABANDONING-b5392d10,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5914,"{""p10"":4798,""p90"":6736}",Opportunity density is not a pool-tail outlier.
ABANDONING,ABANDONING-b5392d10,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,2177,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABANDONING,ABANDONING-b5392d10,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.276,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABANDONING,ABANDONING-b5392d10,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.066,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABANDONING,ABANDONING-b5392d10,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":7}","""middle band""",Candidate is in the selected relative region.
ABANDONING,ABANDONING-b5392d10,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5263772068160075,"""<=2""",REGULAR score uncertainty is bounded.
ABANDONING,ABANDONING-b5392d10,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABANDONING,ABANDONING-b5392d10,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABANDONING,ABANDONING-b5392d10,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":105}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.09,""silver"":0.788,""bronze"":0.122}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.31413079502876}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5968,"{""p10"":4779,""p90"":6051}",Opportunity density is not a pool-tail outlier.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1278,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.272,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.74,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":6}","""middle band""",Candidate is in the selected relative region.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5539496736742927,"""<=2""",REGULAR score uncertainty is bounded.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABSOLUTELY,ABSOLUTELY-2d2cfa2c,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABSOLUTELY,ABSOLUTELY-a4bd075d,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABSOLUTELY,ABSOLUTELY-a4bd075d,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABSOLUTELY,ABSOLUTELY-a4bd075d,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABSOLUTELY,ABSOLUTELY-a4bd075d,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABSOLUTELY,ABSOLUTELY-a4bd075d,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.072,""silver"":0.822,""bronze"":0.106}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABSOLUTELY,ABSOLUTELY-a4bd075d,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.3147494415123632}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABSOLUTELY,ABSOLUTELY-a4bd075d,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5416,"{""p10"":4779,""p90"":6051}",Opportunity density is not a pool-tail outlier.
ABSOLUTELY,ABSOLUTELY-a4bd075d,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1610,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABSOLUTELY,ABSOLUTELY-a4bd075d,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.254,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABSOLUTELY,ABSOLUTELY-a4bd075d,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.892,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABSOLUTELY,ABSOLUTELY-a4bd075d,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":5}","""middle band""",Candidate is in the selected relative region.
ABSOLUTELY,ABSOLUTELY-a4bd075d,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5306235174481775,"""<=2""",REGULAR score uncertainty is bounded.
ABSOLUTELY,ABSOLUTELY-a4bd075d,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABSOLUTELY,ABSOLUTELY-a4bd075d,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABSOLUTELY,ABSOLUTELY-a4bd075d,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":105}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.082,""silver"":0.8,""bronze"":0.118}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.3076010664732217}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5544,"{""p10"":4779,""p90"":6051}",Opportunity density is not a pool-tail outlier.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1772,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.23,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.478,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":7}","""middle band""",Candidate is in the selected relative region.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.49318012382713927,"""<=2""",REGULAR score uncertainty is bounded.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABSOLUTELY,ABSOLUTELY-a37a3ef3,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABSOLUTELY,ABSOLUTELY-a37a3ef3,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ACCESSIBLE,ACCESSIBLE-fcea923,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ACCESSIBLE,ACCESSIBLE-fcea923,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ACCESSIBLE,ACCESSIBLE-fcea923,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ACCESSIBLE,ACCESSIBLE-fcea923,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ACCESSIBLE,ACCESSIBLE-fcea923,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.076,""silver"":0.77,""bronze"":0.154}","""not degenerate""",REGULAR medal distribution is non-degenerate.
